track_popularity,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_songs,popular,genre_pop,genre_rap,genre_dance pop,genre_hip hop,genre_pop rap,genre_rock,genre_r&b,genre_trap,genre_urban contemporary,genre_southern hip hop,genre_modern rock,genre_electro,genre_edm,genre_canadian pop,genre_house
82,72,0.655,0.797,2.0,68.0,1.0,0.153,0.198,0.0,0.067,0.839,177.928,229360.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,75,0.697,0.691,2.0,67.0,1.0,0.146,0.214,0.0,0.185,0.305,137.853,239293.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
77,72,0.72,0.763,9.0,60.0,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,251088.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,78,0.765,0.523,2.0,63.0,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307.0,2,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,86,0.605,0.822,0.0,68.0,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,187147.0,3,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65,83,0.783,0.61,7.0,78.0,1.0,0.0696,0.343,0.0,0.0983,0.418,100.047,214265.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,86,0.853,0.56,1.0,69.0,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,206693.0,2,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,87,0.599,0.448,8.0,80.0,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,263400.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,81,0.866,0.813,11.0,60.0,0.0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,80,0.358,0.557,10.0,86.0,1.0,0.059,0.695,0.0,0.0902,0.494,85.043,211467.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,94,0.809,0.463,11.0,105.0,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,2,True,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
87,93,0.841,0.728,7.0,52.0,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,243837.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
86,83,0.681,0.372,5.0,91.0,1.0,0.0432,0.64,0.0,0.169,0.476,91.873,201000.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,100,0.766,0.709,9.0,81.0,0.0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,0.908,0.621,1.0,82.0,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
86,72,0.726,0.769,6.0,70.0,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,233902.0,1,True,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
86,87,0.509,0.637,4.0,68.0,0.0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000.0,3,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,85,0.516,0.595,5.0,66.0,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,80,0.775,0.613,3.0,66.0,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,100,0.613,0.764,2.0,81.0,1.0,0.136,0.0527,0.0,0.197,0.417,160.015,208187.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,86,0.8,0.585,10.0,86.0,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,213400.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
85,77,0.745,0.353,1.0,102.0,1.0,0.0983,0.174,0.00662,0.118,0.598,160.111,326933.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,84,0.872,0.391,0.0,96.0,0.0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,89,0.63,0.804,6.0,62.0,1.0,0.0363,0.215,0.0,0.253,0.492,123.146,220293.0,3,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,88,0.614,0.318,7.0,110.0,1.0,0.0478,0.896,0.00239,0.0795,0.112,119.959,180933.0,1,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,86,0.672,0.655,10.0,70.0,0.0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240.0,3,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,79,0.742,0.882,7.0,45.0,1.0,0.117,0.0466,0.0,0.206,0.463,102.04,221176.0,1,True,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
83,85,0.732,0.75,11.0,80.0,0.0,0.231,0.00264,0.0,0.109,0.401,155.096,182707.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
83,88,0.833,0.434,2.0,94.0,1.0,0.431,0.0102,0.0219,0.165,0.281,150.062,204600.0,1,True,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
83,86,0.762,0.7,9.0,77.0,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,75,0.731,0.445,0.0,92.0,1.0,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,63,0.646,0.741,5.0,69.0,0.0,0.034,0.0275,0.0,0.312,0.571,123.077,203000.0,1,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
82,94,0.773,0.819,0.0,77.0,0.0,0.118,0.428,0.0,0.0679,0.585,92.987,269187.0,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
82,93,0.763,0.628,11.0,76.0,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,190557.0,3,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
82,81,0.555,0.662,11.0,69.0,0.0,0.0827,0.125,0.0,0.111,0.356,148.128,208733.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,71,0.705,0.712,6.0,78.0,1.0,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960.0,1,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
82,82,0.799,0.539,1.0,80.0,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547.0,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,61,0.618,0.443,2.0,98.0,1.0,0.0526,0.469,0.0,0.0829,0.167,119.949,198853.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,66,0.602,0.707,9.0,61.0,1.0,0.302,0.393,0.0,0.165,0.554,75.087,200187.0,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,84,0.791,0.582,11.0,86.0,0.0,0.286,0.0114,0.0,0.35,0.443,162.991,181812.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
81,86,0.818,0.803,1.0,63.0,1.0,0.0797,0.034,0.0,0.153,0.632,106.97,225983.0,2,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,87,0.461,0.834,2.0,68.0,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,89,0.556,0.538,8.0,73.0,0.0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347.0,3,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,86,0.638,0.523,1.0,82.0,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913,185947.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
80,73,0.589,0.731,2.0,80.0,1.0,0.0868,0.0534,0.0,0.308,0.191,87.908,268867.0,3,True,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
79,74,0.584,0.54,1.0,89.0,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81,87,0.624,0.876,9.0,52.0,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,170827.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0.839,0.81,5.0,72.0,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,209269.0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
79,88,0.884,0.347,8.0,91.0,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307.0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
79,82,0.736,0.449,1.0,105.0,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080.0,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,80,0.534,0.583,2.0,93.0,1.0,0.0288,0.0262,0.0,0.421,0.145,106.0,231547.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78,75,0.731,0.794,0.0,70.0,0.0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
78,84,0.893,0.745,11.0,49.0,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413.0,1,False,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
80,87,0.522,0.385,0.0,86.0,1.0,0.0288,0.536,0.0,0.135,0.236,89.792,207520.0,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,73,0.69,0.622,5.0,70.0,0.0,0.0622,0.253,0.0,0.116,0.544,102.04,210091.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,69,0.664,0.708,8.0,61.0,1.0,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,74,0.735,0.425,0.0,82.0,1.0,0.0464,0.011,0.0,0.055,0.848,85.896,188174.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,73,0.62,0.574,5.0,89.0,0.0,0.0479,0.569,0.0,0.19,0.357,100.023,250173.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
78,72,0.728,0.415,8.0,83.0,1.0,0.0639,0.401,0.0,0.0616,0.455,114.145,176320.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,79,0.491,0.588,1.0,79.0,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,269600.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,85,0.573,0.781,8.0,80.0,1.0,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,56,0.886,0.427,6.0,100.0,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184.0,2,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77,75,0.259,0.437,11.0,81.0,0.0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,83,0.708,0.618,2.0,64.0,1.0,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,186113.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,0.706,0.643,11.0,84.0,0.0,0.234,0.0242,0.0,0.262,0.885,143.931,203760.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,70,0.794,0.632,0.0,78.0,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,291893.0,2,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
77,78,0.653,0.658,2.0,80.0,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,84,0.548,0.704,11.0,68.0,0.0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040.0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76,75,0.759,0.245,6.0,81.0,1.0,0.138,0.515,0.000154,0.102,0.209,96.992,237507.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
76,69,0.797,0.844,11.0,73.0,1.0,0.275,0.0651,0.0,0.087,0.52,170.142,173600.0,1,False,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
76,70,0.681,0.314,8.0,96.0,1.0,0.0581,0.2,9.820000000000001e-06,0.1,0.166,139.992,208120.0,2,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
76,74,0.926,0.666,11.0,72.0,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,343150.0,1,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
76,71,0.319,0.739,0.0,75.0,1.0,0.272,0.0285,0.0,0.111,0.449,194.169,230227.0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
75,94,0.928,0.481,9.0,97.0,0.0,0.287,0.105,0.0,0.176,0.613,134.007,210937.0,2,False,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
75,89,0.504,0.655,0.0,93.0,0.0,0.0542,0.604,0.00193,0.364,0.262,99.982,264066.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,74,0.594,0.721,2.0,89.0,1.0,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,79,0.497,0.489,11.0,88.0,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187.0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
74,78,0.926,0.703,11.0,80.0,0.0,0.103,0.0659,0.0,0.231,0.485,125.022,223713.0,4,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,0.674,0.506,6.0,102.0,1.0,0.0434,0.173,0.0,0.0866,0.183,145.965,259333.0,1,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,68,0.94,0.335,5.0,100.0,0.0,0.505,0.17,0.0,0.262,0.707,120.04,209640.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
73,61,0.746,0.653,7.0,82.0,1.0,0.289,0.378,0.0,0.229,0.672,75.016,253107.0,1,False,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
73,84,0.736,0.795,1.0,51.0,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813.0,1,False,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
73,74,0.745,0.593,8.0,80.0,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,212027.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,79,0.655,0.666,5.0,72.0,1.0,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,72,0.649,0.798,2.0,63.0,1.0,0.178,0.226,0.0,0.0711,0.857,177.899,230413.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,56,0.804,0.886,1.0,40.0,1.0,0.04,0.0837,0.0,0.266,0.789,144.946,238587.0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72,69,0.638,0.738,6.0,69.0,0.0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72,86,0.748,0.705,4.0,65.0,0.0,0.485,0.204,0.0,0.246,0.483,189.891,208733.0,5,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,75,0.688,0.822,0.0,51.0,1.0,0.0537,0.0642,0.0,0.241,0.66,91.011,207680.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,73,0.838,0.771,1.0,57.0,1.0,0.244,0.0117,0.0,0.0853,0.405,175.957,245387.0,3,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
71,69,0.756,0.572,9.0,84.0,1.0,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,82,0.562,0.8,0.0,73.0,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,237733.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,87,0.743,0.735,8.0,72.0,1.0,0.0382,0.00389,0.0,0.304,0.631,104.979,189467.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,74,0.543,0.39,10.0,85.0,1.0,0.0322,0.489,0.0,0.111,0.303,73.415,230267.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,64,0.614,0.615,0.0,82.0,0.0,0.0444,0.054,0.0,0.0921,0.374,95.941,220291.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,75,0.78,0.575,1.0,75.0,0.0,0.139,0.106,0.0,0.129,0.273,81.502,222360.0,1,False,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
70,61,0.873,0.495,6.0,73.0,1.0,0.0518,0.199,0.0,0.0805,0.546,106.033,202062.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,74,0.613,0.681,8.0,48.0,1.0,0.0778,0.0287,0.0,0.126,0.619,97.621,204664.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
79,87,0.699,0.713,9.0,74.0,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,88,0.351,0.296,4.0,100.0,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,2,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,84,0.791,0.862,9.0,51.0,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847.0,1,True,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
87,100,0.75,0.404,9.0,100.0,0.0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253.0,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,87,0.602,0.658,1.0,77.0,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,94,0.754,0.449,7.0,96.0,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,5,True,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
86,93,0.834,0.73,8.0,56.0,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,312820.0,3,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
86,89,0.585,0.52,5.0,78.0,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147.0,4,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,72,0.566,0.366,7.0,110.0,1.0,0.028,0.113,0.181,0.155,0.237,129.96,184154.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,0.698,0.633,8.0,69.0,1.0,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187.0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,81,0.687,0.792,5.0,43.0,1.0,0.0452,0.191,0.0,0.167,0.671,100.015,214290.0,1,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
84,75,0.753,0.505,9.0,88.0,1.0,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,0.921,0.537,9.0,75.0,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,2,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
83,89,0.68,0.578,10.0,76.0,1.0,0.04,0.331,0.0,0.135,0.341,145.038,231267.0,4,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,86,0.704,0.611,2.0,78.0,1.0,0.0409,0.217,0.0,0.0812,0.22,100.0,189467.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,78,0.697,0.683,1.0,45.0,0.0,0.117,0.0372,0.0,0.137,0.603,96.133,186987.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,85,0.963,0.346,5.0,96.0,0.0,0.53,0.0355,0.0,0.108,0.562,119.957,142273.0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
85,86,0.8,0.585,10.0,86.0,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,213400.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82,94,0.585,0.909,8.0,81.0,1.0,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747.0,5,True,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
82,73,0.753,0.657,7.0,48.0,1.0,0.0449,0.171,0.0,0.112,0.437,107.01,184732.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,81,0.52,0.761,4.0,49.0,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0,1,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
81,86,0.836,0.544,7.0,77.0,1.0,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,64,0.694,0.77,6.0,72.0,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560.0,1,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,94,0.912,0.412,7.0,90.0,1.0,0.123,0.0165,0.0126,0.104,0.423,154.983,238614.0,5,True,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
81,74,0.681,0.788,1.0,63.0,1.0,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117.0,1,True,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80,62,0.729,0.625,4.0,72.0,1.0,0.0315,0.194,0.00986,0.248,0.261,146.034,183907.0,1,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
80,73,0.589,0.731,2.0,80.0,1.0,0.0868,0.0534,0.0,0.308,0.191,87.908,268867.0,3,True,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
80,73,0.553,0.586,11.0,80.0,1.0,0.0362,0.697,0.0,0.0813,0.443,126.684,196373.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78,0.816,0.726,5.0,60.0,0.0,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,4,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,81,0.52,0.538,1.0,90.0,1.0,0.206,0.367,0.00187,0.119,0.177,141.894,345133.0,1,True,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
80,68,0.752,0.764,1.0,64.0,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,89,0.75,0.56,8.0,90.0,1.0,0.105,0.546,0.0,0.111,0.459,140.06,221440.0,4,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,81,0.626,0.88,9.0,37.0,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,202621.0,1,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
79,84,0.669,0.308,11.0,100.0,1.0,0.029,0.883,0.0,0.0984,0.52,64.934,121887.0,2,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,72,0.673,0.735,5.0,67.0,1.0,0.0457,0.286,0.0,0.242,0.754,115.744,201287.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,64,0.6,0.688,5.0,92.0,0.0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600.0,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,94,0.835,0.626,1.0,76.0,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,217925.0,5,False,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
78,85,0.754,0.805,6.0,62.0,1.0,0.0752,0.315,0.0,0.203,0.555,93.982,176133.0,1,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78,69,0.664,0.708,8.0,61.0,1.0,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,69,0.903,0.675,11.0,53.0,0.0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920.0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77,86,0.704,0.859,5.0,68.0,0.0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,74,0.817,0.816,2.0,73.0,1.0,0.269,0.00263,0.0,0.159,0.508,181.982,190288.0,3,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
77,76,0.842,0.801,8.0,61.0,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500.0,1,False,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
77,69,0.56,0.68,6.0,88.0,0.0,0.321,0.555,0.0,0.116,0.319,89.391,173800.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,80,0.845,0.561,1.0,72.0,0.0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,79,0.643,0.783,10.0,81.0,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,163870.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,80,0.675,0.751,0.0,54.0,1.0,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,82,0.708,0.648,6.0,75.0,1.0,0.0449,0.0956,0.0,0.134,0.338,143.955,201707.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,68,0.477,0.61,11.0,75.0,0.0,0.144,0.225,0.0,0.107,0.358,79.882,213993.0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76,75,0.618,0.837,1.0,72.0,1.0,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,73,0.375,0.574,7.0,72.0,1.0,0.0315,0.143,0.0,0.11,0.406,132.025,196800.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,74,0.907,0.633,2.0,71.0,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147.0,3,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
75,81,0.622,0.712,5.0,86.0,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,211360.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,67,0.653,0.809,0.0,60.0,1.0,0.0474,0.194,0.0,0.165,0.55,92.213,210773.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,71,0.489,0.581,11.0,75.0,1.0,0.0281,0.0312,0.0,0.132,0.494,86.016,196747.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,57,0.918,0.58,10.0,87.0,1.0,0.322,0.00108,6.12e-05,0.106,0.611,139.977,181415.0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
